시도명,시군구명,시설명,대표자전화번호,시설주소,상세주소,종목명,longitude,latitude,disabilityfriendly
경기,남양주시,오남초심검도관,,경기도 남양주시 오남읍 진건오남로 616-8,오남초심검도관,검도,127.2124093,37.6878472,FALSE
경기,평택시,한국태권도체육관,,경기도 평택시 안중읍 안중로 94,3층 한국태권도,태권도,126.9269368,36.9885334,FALSE
경기,수원시,용인대망포태권도장,,경기도 수원시 영통구 영통로153번길 98,국제프라자 503호 용인대망포태권도장(망포동),태권도,127.0499631,37.2414119,FALSE
경기,남양주시,용인대명인태권도,,경기도 남양주시 미금로 14,상가 3층 용인대 명인 태권도(도농동),태권도,127.1528759,37.6062635,FALSE
경기,안양시,신나는점핑다이어트,0313403633,경기도 안양시 만안구 장내로 80,2층 신나는점핑 다이어트(안양동),기타종목,126.9175178,37.3946832,FALSE
경기,용인시,경희대원일태권도장,0312634523,경기도 용인시 수지구 신봉2로14번길 8,백산빌딩 C동 301호~302호(신봉동),태권도,127.07872,37.3238599,FALSE
경기,성남시,한국태권도장,,경기도 성남시 중원구 광명로 130,2층(성남동),태권도,127.1427124,37.4368373,FALSE
경기,파주시,용인대문산유도체육관,,경기도 파주시 문산읍 봉미로 3,6층 용인대문산유도체육관,유도,126.7872212,37.8608893,FALSE
경기,고양시,한국태권도아카데미,,경기 고양시 일산서구 일산1동,2023 이화프라자 307,태권도,126.768639,37.687225,FALSE
경기,남양주시,용인대미리내태권도,,경기도 남양주시 순화궁로 20,"단지내상가2층 용인대미리내태권도(별내동, 신안인스빌아파트)",태권도,127.112954,37.6489409,FALSE
경기,오산시,용인대바른태권도,,경기 오산시 오산동 605-26,,태권도,127.0653875,37.1485898,FALSE
경기,안산시,한국태권도,,경기도 안산시 단원구 화정천동로6길 37,(와동),태권도,126.8230023,37.3463864,FALSE
경기,시흥시,용인대박사 품태권도,,경기도 시흥시 배곧4로 32-17,로자벨프라자 504호 품태권도(정왕동),태권도,126.7265765,37.377152,FALSE
경기,수원시,용인대박사국가대표태권도장,,경기도 수원시 장안구 금당로 39,뉴타운프라자 201호(조원동),태권도,127.0157867,37.3034324,FALSE
경기,부천시,슬로우바디,,경기도 부천시 원미구 상동로 87,303호(상동),요가,126.7524429,37.5052289,FALSE
경기,오산시,용인대박사태권도장,,경기도 오산시 세마문학로 50,"단지내상가 2층 태권도장(지곶동, e편한세상 오산세교)",태권도,127.0278577,37.1683157,FALSE
경기,화성시,용인대방교태권도장,,경기도 화성시 동탄산척로1길 35,JJ프라자 512호 용인대방교태권도장(송동),태권도,127.1019803,37.1758055,FALSE
경기,용인시,용인대백암정도태권도장,,경기도 용인시 처인구 백암면 백원로 539,2층 용인대백암정도태권도장,태권도,127.3717407,37.1652248,FALSE
경기,용인시,용인대백현태권도장,,경기도 용인시 기흥구 동백8로 124,상가동 301호(동백동),태권도,127.1635982,37.2827048,FALSE
경기,고양시,용인대백호아이튠태권스쿨,,경기도 고양시 덕양구 신원로 40,502호 용인대백호아이튠태권스쿨(신원동),태권도,126.8884728,37.6639709,FALSE
경기,화성시,용인대백호태권도,,경기도 화성시 동탄솔빛로 51,인창프라자 301호 용인대백호태권도(반송동),태권도,127.0730767,37.1936301,FALSE
경기,부천시,웰헬스,,경기도 부천시 신흥로 285,2층(중동),헬스,126.7745848,37.5089796,FALSE
경기,수원시,위HANDELS,,경기도 수원시 권선구 상탑로21번길 38-12,스타틀파우라 축구아카데미(탑동),축구,126.9739507,37.272619,FALSE
경기,안성시,위너 복싱 GYM,,경기도 안성시 공도읍 공도로 132,골드일번가 2층 공도위너복싱,복싱,127.1748973,37.0014237,FALSE
경기,성남시,위너스태권도,,경기도 성남시 분당구 동판교로 61,2층 위너스태권도(백현동),태권도,127.1153922,37.3884812,FALSE
경기,시흥시,위너스태권도장,,경기도 시흥시 장현능곡로 184,603호 위너스태권도(능곡동),태권도,126.810682,37.3694069,FALSE
경기,남양주시,위너스포랜드,,경기도 남양주시 와부읍 수레로9번길 11,5층 위너스포랜드,헬스,127.2130357,37.5876821,FALSE
경기,용인시,위너태권도,,경기도 용인시 기흥구 흥덕2로 85,205(영덕동),태권도,127.0737987,37.275138,FALSE
경기,평택시,한국키즈태권도,,경기도 평택시 송탄로40번길 79-6,우미프라자 304호(이충동),태권도,127.0579118,37.0521266,FALSE
경기,오산시,한국키즈태권도,,경기도 오산시 운암로 124,2층 한국키즈태권도(부산동),태권도,127.0789598,37.1570969,FALSE
경기,김포시,위드 주니어스포츠클럽,,경기도 김포시 양촌읍 석모로73번길 23-7,위드 주니어 스포츠클럽,야구,126.6429234,37.6521884,FALSE
경기,파주시,위드 태권도,,경기도 파주시 금바위로 100,"상가 2층 태권도장(와동동, 가람마을3단지동문아파트)",태권도,126.7576961,37.7326965,FALSE
경기,시흥시,위드아이움직임발달센터,,경기도 시흥시 은계번영길 7,403호(은행동),기타종목,126.8016456,37.4371412,FALSE
경기,고양시,위드태권도장,,경기도 고양시 일산동구 숲속마을1로 29-37,206호 위드태권도(풍동),태권도,126.7968367,37.663748,FALSE
경기,고양시,원포인트복싱짐,,경기도 고양시 덕양구 중앙로 554,305호 원포인트복싱짐(행신동),복싱,126.8358968,37.6237134,FALSE
경기,성남시,위례 KTC 태권도,,경기도 성남시 수정구 위례동로 147,위례건아타워8층801호위례KTC태권도(창곡동),태권도,127.15011,37.4730816,FALSE
경기,성남시,위례교천검도관,,경기도 성남시 수정구 위례광장로 310,"우성트램타워 A동 1005,6호(창곡동)",검도,127.1429284,37.4727085,FALSE
경기,안양시,양태극권,,경기도 안양시 동안구 관악대로 480,701호(관양동),기타종목,126.9753927,37.402471,FALSE
경기,양평군,양평복싱체육관,,경기도 양평군 양평읍 양평시장길 28,3층,복싱,127.490695,37.4911307,FALSE
경기,양평군,양평유도체육관,,경기도 양평군 양평읍 중앙로 64-13,양평유도체육관,유도,127.4957514,37.4940203,FALSE
경기,양주시,국가대표한국태권도장,0318474002,경기도 양주시 고읍로 96,그린프라자502호 한국태권도(광사동),태권도,127.0813772,37.7954334,FALSE
경기,의정부시,상우복싱체육관,,경기도 의정부시 범골로 119,2층(의정부동),복싱,127.0385547,37.735305,FALSE
경기,양평군,양평효태권도장,,경기도 양평군 양평읍 양근로 135,태창빌딩 2층,태권도,127.4870093,37.4935343,FALSE
경기,고양시,어나더짐,,경기도 고양시 일산동구 숲속마을로 50-38,중앙프라자A동 203.204호 어나더짐(풍동),헬스,126.7987323,37.6679476,FALSE
경기,화성시,어도러블,,경기도 화성시 병점중앙로169번길 9,지하1층 어도러블 수영장(진안동),수영,127.0363414,37.2125755,FALSE
경기,의왕시,어바웃요가,,경기도 의왕시 포일로 43,대림프라자401호(내손동),요가,126.9775824,37.3900559,FALSE
경기,포천시,포천홍익태권도체육관,,경기도 포천시 소흘읍 검바위길 84,상가2층1호(포천상운아파트),태권도,127.1481304,37.8198215,FALSE
경기,파주시,어우러짐(GYM),,경기도 파주시 파주로 266,아이비타워 401호 어우러짐(GYM)(동패동),기타종목,126.7182081,37.7261531,FALSE
경기,고양시,어울림심리운동발달센터,,경기도 고양시 일산동구 중앙로 1047,310호(백석동),기타종목,126.7872174,37.6431167,FALSE
경기,안양시,어시스트짐,0314439636,경기도 안양시 만안구 전파로 24,안변빌딩 3층 어시스트짐(안양동),헬스,126.9347718,37.3906614,FALSE
경기,포천시,포천홍익태권도장,,경기 포천시 소흘읍 초가팔리,338-2 2층,태권도,127.15385,37.813842,FALSE
경기,포천시,포천합기도용무관,,경기 포천시,신읍동116-37 보성빌딩 1층,합기도,127.20024,37.894867,FALSE
경기,용인시,업스포츠,,경기도 용인시 수지구 달맞이로 41,업스포츠 사무실(죽전동),농구,127.1155232,37.3262981,FALSE
경기,용인시,업스포츠구성점,,경기도 용인시 기흥구 용구대로2360번길 12,업스포츠구성점(마북동),농구,127.1106155,37.297543,FALSE
경기,수원시,오로라 발레,,경기도 수원시 영통구 도청로18번길 26,상가 3층 345호(이의동),발레,127.0568585,37.2875826,FALSE
경기,안산시,청솔孝태권도장,,경기도 안산시 단원구 초지로 114,주공프라자 4층 청솔태권도(초지동),태권도,126.8152884,37.3088392,FALSE
경기,포천시,포천한국태권도장,,경기도 포천시 신읍길 31,포천한국태권도장(신읍동),태권도,127.1982083,37.8959819,FALSE
경기,포천시,포천유나이티드,,경기도 포천시 중앙로 24,3층 포천유나이티드(신읍동),축구,127.1970306,37.889766,FALSE
경기,수원시,오목태권도장,,경기도 수원시 권선구 서수원로47번길 9,한화프라자4층 오목태권도(오목천동),태권도,126.9780807,37.2338641,FALSE
경기,군포시,오버탑휘트니스,,경기도 군포시 고산로 256,금강프라자 5층(당동),헬스,126.9443739,37.3465627,FALSE
경기,오산시,오산 와우 태권도,,경기도 오산시 수청로 209,상가2층 오산 와우 태권도(금암동),태권도,127.0438584,37.1761581,FALSE
경기,오산시,오산 용인대 비호 태권도장,,경기도 오산시 부원로 67-4,상가동 201호(원동),태권도,127.0868807,37.1427849,FALSE
경기,오산시,오산복싱 킥복싱 멀티짐,,경기도 오산시 성호대로 123,401호(오산동),복싱,127.0752033,37.1490405,FALSE
경기,오산시,오산용인대타이곤태권도장,,경기도 오산시 초평로 37,"(서동) 신동아아파트1차 상가 301호,303호",태권도,127.0434458,37.143882,FALSE
경기,오산시,오산클라이밍,,경기도 오산시 오산로 336,2층(궐동),기타종목,127.0676288,37.1568355,FALSE
경기,오산시,오산태권도체육관,,경기도 오산시 오산로348번길 3,2층 203호 (궐동),태권도,127.0673544,37.158097,FALSE
경기,오산시,오산풋살파크,,경기도 오산시 원동로 97-21,(원동) 오산풋살파크,축구,127.0814378,37.1437761,FALSE
경기,성남시,오성,,경기도 성남시 분당구 야탑로 241,403.404호(야탑동),기타종목,127.1453411,37.4074487,FALSE
경기,포천시,포천검도장,,경기 포천시 신읍동,71-7번지 중원빌딩 1층 포천검도장,검도,127.200383,37.895056,FALSE
경기,용인시,포지티브 세븐 복싱 짐,,경기도 용인시 처인구 양지면 양대로5번길 5,6층,복싱,127.2853329,37.2333911,FALSE
경기,평택시,오션차일드 소사벌센터,,경기도 평택시 비전4로 142,센띠에로 빌딩 지하1층 오션차일드(비전동),수영,127.107209,37.008783,FALSE
경기,평택시,오션차일드 평택,,경기도 평택시 경기대로 271,패밀리타운 지하1층 오션차일드(비전동),수영,127.1127586,36.995035,FALSE
경기,하남시,미사mma 복싱 주짓수,,경기도 하남시 미사강변중앙로 220,207호 훈짐(망월동),복싱,127.1892311,37.5662872,FALSE
경기,화성시,오스타짐,,경기도 화성시 동탄지성로 148,502호(능동),복싱,127.0596161,37.210094,FALSE
경기,화성시,경희대SY태권도합기도,,경기도 화성시 봉담읍 상리2길 97,지,태권도,126.9456866,37.2271637,FALSE
경기,군포시,용인대백호태권도,,경기도 군포시 고산로151번길 26-4,태영프라자 403호(당정동),태권도,126.9558487,37.3465844,FALSE
경기,안산시,용인대백호태권도,,경기도 안산시 단원구 원초로 41,"(원곡동, 4층)",태권도,126.8030514,37.3282628,FALSE
경기,용인시,용인대백호태권도장,,경기도 용인시 처인구 모현읍 문현로 331,301호,태권도,127.2445347,37.3375282,FALSE
경기,화성시,용인대백호태권도장,,경기도 화성시 동탄영천로 81-5,골든프라자5층 용인대백호태권도(영천동),태권도,127.102974,37.2096788,FALSE
경기,용인시,용인대백호태권도장,,경기도 용인시 수지구 성복2로 114,플러스크리닉 수지센터 307-308(성복동),태권도,127.0735755,37.3158787,FALSE
경기,파주시,용인대백호태권도장,,경기도 파주시 한울로 59,올리브프라자 4층 용인대백호태권도장(동패동),태권도,126.7383074,37.7112281,FALSE
경기,파주시,포올태권도장,,경기도 파주시 한울로 67,4층 포올태권도장(동패동),태권도,126.7391513,37.7108456,FALSE
경기,양주시,용인대백호태권도장,,경기도 양주시 삼숭로58번길 111,자이아파트 6단지상가 208호(삼숭동),태권도,127.1059159,37.8022051,FALSE
경기,화성시,용인대백호태권도장,,경기도 화성시 10용사로 343-10,정문빌딩701.702(능동),태권도,127.0558118,37.1998088,FALSE
경기,양주시,용인대베스트태권도장,,경기도 양주시 옥정로 222,"스카이타워 7층, 705호(옥정동)",태권도,127.0921542,37.8214014,FALSE
경기,고양시,포올운동발달센터 고양1호점,,경기도 고양시 덕양구 충장로 140,선프라자빌딩 9층(행신동),검도,126.8352202,37.6247495,FALSE
경기,용인시,보니따필라테스(용인흥덕점),0312131926,경기도 용인시 기흥구 흥덕중앙로 41,"웰스프라자504,505(영덕동)",필라테스,127.0715651,37.2765064,FALSE
경기,안성시,용인대비룡태권도,,경기도 안성시 남파로 73-3,상가2층 용인대비룡태권도(신소현동),태권도,127.2579454,37.0163788,FALSE
경기,안성시,용인대비호태권도장(본관),,경기 안성시 내혜홀 3길 36번지,(2층),태권도,127.2661667,37.0052875,FALSE
경기,화성시,용인대사강태권도장,,경기도 화성시 송산면 송산포도로 144,302호,태권도,126.7331803,37.2150599,FALSE
경기,안산시,용인대삼일태권도,,경기도 안산시 상록구 안산천동로2길 8,한양아파트 10동옆 후문상가 2층 용인대삼일태권도장(월피동),태권도,126.8488786,37.3334904,FALSE
경기,고양시,용인대상록태권도장,,경기도 고양시 일산서구 대산로 126,문촌프라자4층(주엽동),태권도,126.7637828,37.6748063,FALSE
경기,남양주시,디에스방송예술,0315515510,경기도 남양주시 다산순환로 355,으뜸웰타워 3층 312호(다산동),댄스,127.1561123,37.6251993,FALSE
경기,화성시,우리아이태권도장,,경기도 화성시 봉담읍 동화길 93-16,702호,태권도,126.9600916,37.2171251,FALSE
경기,안성시,우리아이태권스쿨,,경기 안성시 공도읍 용두리,518-2,태권도,127.1634,37.0085,FALSE
경기,평택시,포승검도관,,경기도 평택시 포승읍 여술로43번길 18,상가1층 111호 포승검도관(포승삼부르네상스2단지),검도,126.8475483,36.9907749,FALSE
경기,고양시,포스필라테스,,경기도 고양시 덕양구 행신로 266,월드타워602호포스필라테스(행신동),필라테스,126.8446623,37.6187633,FALSE
경기,성남시,우리탁구장,,경기도 성남시 중원구 산성대로372번길 14,4층(금광동),탁구,127.1585912,37.4447568,FALSE
경기,의정부시,용인대비룡태권도,0318267733,경기도 의정부시 동일로466번길 55,2층 201호 용인대비룡태권도(신곡동),태권도,127.0619519,37.7291961,FALSE
경기,연천군,우리태권도,,경기 연천군 전곡읍,전곡리299-6,태권도,127.06371,38.027961,FALSE
경기,남양주시,포모사 필라테스,,경기도 남양주시 퇴계원읍 퇴계원로 29,송백타운 202호,필라테스,127.1407462,37.649694,FALSE
경기,수원시,우만MBA 태권도장,,경기도 수원시 팔달구 창룡대로 194,"지하층 102호(우만동, 주공4단지아파트)",태권도,127.030353,37.2917379,FALSE
경기,수원시,우만월드검도관,,경기도 수원시 팔달구 중부대로143번길 17,우만월드검도관(우만동),검도,127.0318948,37.2793654,FALSE
경기,시흥시,휘트니스GQ,0314313389,경기도 시흥시 옥구상가2길 4,"4층 402~405(정왕동, 로얄타운)",헬스,126.7239966,37.3539286,FALSE
경기,남양주시,단비태권도,025754387,경기도 남양주시 오남읍 진건오남로797번길 28,2층,태권도,127.1997788,37.6986874,FALSE
경기,고양시,에스(S)휘트니스클럽,,경기도 고양시 덕양구 충장로 18,신영프라자 703호(행신동),헬스,126.834469,37.614406,FALSE
경기,고양시,에스(s)바디워크 필라테스 주엽점,,경기도 고양시 일산서구 중앙로 1426,일송노블레스 805~807호(주엽동),필라테스,126.7619659,37.6702816,FALSE
경기,양주시,에스바디핏 덕정회천점,,경기도 양주시 화합로 1481,LK프라자 3층(고암동),필라테스,127.0717596,37.8382247,FALSE
경기,남양주시,에스바디핏 진접본점,,경기도 남양주시 진접읍 해밀예당1로 40,9층 에스바디핏,필라테스,127.1869069,37.7123013,FALSE
경기,파주시,에스바디핏 파주금릉지점,,경기도 파주시 새꽃로 13,601-602-603(금촌동),필라테스,126.7683954,37.7511835,FALSE
경기,수원시,에스발레스튜디오무용교습소,,경기도 수원시 장안구 덕영대로417번길 95,1층 에스발레스튜디오무용교습소(율전동),발레,126.9688018,37.3046627,FALSE
경기,화성시,히트체인,,경기도 화성시 동탄순환대로 127-5,709호 히트체인(산척동),기타종목,127.1072823,37.1660595,FALSE
경기,용인시,에스아이스포츠,,경기도 용인시 수지구 신봉2로 86,지하1층 에스아이스포츠(신봉동),태권도,127.0722877,37.3287318,FALSE
경기,안성시,청설태권도센터,,경기도 안성시 공도읍 진사길 32,상가3층 청설태권도(주은청설아파트),태권도,127.1387828,36.9899145,FALSE
경기,남양주시,에스엠 휘트니스 엔 필라테스(덕소도심점),,경기도 남양주시 와부읍 덕소로 214,재령빌딩 5층,헬스,127.2198089,37.5792733,FALSE
경기,파주시,에스엠스포츠 운정다목적체육관,,경기도 파주시 와석순환로172번길 30,.(동패동),기타종목,126.7429088,37.7149676,FALSE
경기,화성시,에스와이(SY)댄스학원,,경기도 화성시 동탄중심상가1길 9,월드프라자 704호(반송동),댄스,127.072015,37.2005516,FALSE
경기,부천시,에스엠스포츠과학센터,0326117573,경기 부천시 원미구 중동 1123-4,태정빌딩5층,헬스,126.7764678,37.4955035,FALSE
경기,용인시,해온발달센터,07075372779,경기도 용인시 기흥구 동백중앙로 205,204호(중동),기타종목,127.1515034,37.2717286,FALSE
경기,부천시,오은령무용학원,,경기도 부천시 소향로 149,"필레오트파크2, 3층(중동)",발레,126.7641716,37.5021786,FALSE
경기,의왕시,오전태권도장,,경기도 의왕시 오전로 156,동백아파트 상가 3층 오전태권도장(오전동),태권도,126.9714161,37.3555915,FALSE
경기,의정부시,오즈주짓수,,경기도 의정부시 오목로205번길 39,3층 302호(민락동),기타종목,127.0964879,37.7454981,FALSE
경기,성남시,성남탑복싱,027451110,경기도 성남시 수정구 수정로 284,4층 성남탑복싱(신흥동),복싱,127.1467238,37.4497944,FALSE
경기,평택시,히트HIT태권도장 지제본점,,경기도 평택시 지제동삭1로 91,"단지내상가A동 108,109호(세교동, 힐스테이트 지제역)",태권도,127.0806271,37.0229332,FALSE
경기,하남시,오짐,,경기도 하남시 대청로 30,2층 오짐체육관(신장동),복싱,127.2154997,37.5405025,FALSE
경기,여주시,오학경희체육관,,경기 여주군 여주읍 여주우체국,오학리 258-2,태권도,,,FALSE
경기,의정부시,오픈짐민락점,,경기도 의정부시 오목로 207,2층 오픈짐(민락동),헬스,127.0986098,37.7449282,FALSE
경기,부천시,오정탁구클럽,,경기도 부천시 소사로 740,오정탁구클럽(원종동),탁구,126.8051257,37.5219341,FALSE
경기,양주시,옥정점핑다이어트,,경기도 양주시 옥정로 196,파스텔시티 5층 옥정점핑다이어트(옥정동),기타종목,127.0921402,37.8189751,FALSE
경기,양주시,옥정탁구클럽,,경기도 양주시 옥정로 222,스카이타워 8층 805호(옥정동),탁구,127.0921542,37.8214014,FALSE
경기,수원시,수원 요가&필라테스 by cosery,0312076150,경기도 수원시 팔달구 덕영대로 925,파스쿠찌건물 4층 수원요가필라테스 코세리(매산로1가),요가,127.0013926,37.2659552,FALSE
경기,양평군,옥천으뜸태권도장,,경기도 양평군 옥천면 북부길9번길 13,2층,태권도,127.4602536,37.5209777,FALSE
경기,안양시,옥타곤멀티짐,,경기도 안양시 만안구 태평로60번길 24,3층(안양동),복싱,126.9302225,37.3959606,FALSE
경기,평택시,용인대서정유도체육관,,경기도 평택시 이충로35번길 28-3,5층(이충동),유도,127.065779,37.0594093,FALSE
경기,용인시,용인대석사 M&H 태권점핑클럽,,경기도 용인시 처인구 명지로40번길 15-15,골든프라자1차 4층 406호(역북동),태권도,127.1867172,37.231292,FALSE
경기,용인시,용인대석사 한울태권도,,경기도 용인시 수지구 정평로 16,"상가동 303,304,305(풍덕천동, 현대성우아파트)",태권도,127.0894396,37.3178319,FALSE
경기,용인시,용인대석사KAT태권도,,경기 용인시 수지구 풍덕천동,664번지 삼익상가 2층 태권도장,태권도,127.094929,37.32795,FALSE
경기,용인시,용인대석사M&amp;H태권도,,경기 용인시 기흥구 구갈동,594번지 강남피아501호,태권도,127.12762,37.272484,FALSE
경기,안산시,용인대석사대부태권도,,경기도 안산시 단원구 대부중앙로 90,"(대부북동 449-10, 2층)",태권도,126.5837735,37.243256,FALSE
경기,성남시,용인대석사대하태권도,,경기도 성남시 중원구 시민로6번길 4,2층 대하용인대태권도(하대원동),태권도,127.1517058,37.4306581,FALSE
경기,김포시,용인대석사대한클래스태권도장,,경기도 김포시 태장로 845,"1동상가 204호(장기동, 한강센트럴자이 1단지)",태권도,126.6784641,37.6336715,FALSE
경기,안산시,용인대석사미드미태권도장,,경기도 안산시 단원구 와동로 91,3층(와동),태권도,126.8279525,37.3383587,FALSE
경기,수원시,용인대석사비호태권도,,경기도 수원시 권선구 세권로 1,"세류동 수원역센트럴어반시티 단지내상가2층 용인대석사비호태권도(세류동, 수원역센트럴어반시티)",태권도,127.0057183,37.2611573,FALSE
경기,평택시,용인대석사서정태권도,,경기도 평택시 서정역로36번길 25,2층 서정태권도(서정동),태권도,127.0574374,37.0576998,FALSE
경기,화성시,용인대석사스타태권도,,경기도 화성시 남양읍 화성시청역로 7,상가동(화성시청역 센트럴파크스타힐스 2단지),태권도,126.8181056,37.19564,FALSE
경기,양주시,용인대석사영웅태권도장,,경기 양주시 회정동,345-19 돈계빌딩 4층 용인대 석사 영웅 태권도장,태권도,127.0506,37.8398,FALSE
경기,수원시,용인대석사예도태권도,,경기도 수원시 권선구 호매실로104번길 90,JD프라자 5층 501호 용인대석사 예도태권도장(호매실동),태권도,126.9627028,37.2595845,FALSE
경기,의정부시,경희대선일태권도,028446119,경기도 의정부시 월유로 13,6층 603호(산곡동),태권도,127.1104524,37.7292267,FALSE
경기,수원시,용인대석사청구태권도장,,경기도 수원시 권선구 오목천로 37,2층 용인대석사청구태권도장(오목천동),태권도,126.9665168,37.2404347,FALSE
경기,남양주시,용인대석사청룡태권도,,경기 남양주시 평내동,269-20 대양빌딩 2층,태권도,127.236075,37.648312,FALSE
경기,오산시,용인대석사청호태권도장,,경기도 오산시 동부대로 332-10,오산자이아파트 상가 205호 청호태권도(청호동),태권도,127.0794481,37.1315262,FALSE
경기,시흥시,용인대석사태권도,,경기 시흥시 거모동,1756-1번도 동운디오빌 2층 석사태권도,태권도,126.7741,37.3549,FALSE
경기,남양주시,용인대석사태권도,,경기 남양주시 가운동,676-6 금산프라자3층,태권도,127.155453,37.613982,FALSE
경기,화성시,원(One) step 특수체육센터,,경기도 화성시 향남읍 상신하길로298번길 11,GBnT 311호 One step 특수체육센터,기타종목,126.9110534,37.1147838,FALSE
경기,성남시,히어로앤컴퍼니주식회사,,경기도 성남시 중원구 둔촌대로 287,하대원동 132-9 기웅빌딩 B02호 히어로앤컴퍼니 부설 팀히어로 킥복싱 MMA(하대원동),복싱,127.1499913,37.429905,FALSE
경기,고양시,원당 복짓수 피트니스,,경기도 고양시 덕양구 고양대로 1383-2,3층(성사동),유도,126.8379849,37.6544348,FALSE
경기,고양시,원당점핑짐태권도장,,경기도 고양시 덕양구 세솔로 25,"2214-1503(동산동, 동산마을 22단지 호반베르디움)",태권도,126.8899228,37.646265,FALSE
경기,고양시,흰돌튼튼체육관,,경기도 고양시 일산동구 백석로 26,"단지내상가303호(백석동, 흰돌마을3단지아파트)",태권도,126.7834611,37.6437622,FALSE
경기,안양시,원도태권도장,,경기도 안양시 동안구 귀인로 253,대원상가2층 원도 태권도(평촌동),태권도,126.9666118,37.3876853,FALSE
경기,오산시,원동용인대청룡태권도장,,경기도 오산시 오산로132번길 36,502호(원동),태권도,127.0727315,37.1386531,FALSE
경기,김포시,원무태권도장,,경기도 김포시 통진읍 조강로 102,원무태권도장 2층,태권도,126.5957459,37.6930153,FALSE
경기,부천시,원미정도태권도장,,경기도 부천시 원미로 176,2층 용인대정도태권도(원미동),태권도,126.7926176,37.4982323,FALSE
경기,부천시,원미주짓수,,경기도 부천시 원미로 97-1,3층 301호(원미동),기타종목,126.7904069,37.4914563,FALSE
경기,이천시,원스타스케이트,,경기도 이천시 신둔면 원적로512번길 103,3동 원스타스케이트,기타종목,127.4515539,37.3194102,FALSE
경기,부천시,원종 트라이스톤,,경기도 부천시 소사로 773,3층 주짓수 체육관(원종동),기타종목,126.8045773,37.5252086,FALSE
경기,부천시,원종헬스,,경기도 부천시 소사로 712,"지하1층, 원종헬스(원종동)",헬스,126.8051508,37.5196033,FALSE
경기,양주시,슈퍼키즈태권도장,0318585188,경기도 양주시 회천중앙로 215,"덕계역v프라자 304,305호(덕계동)",태권도,127.0514101,37.8173267,FALSE
경기,용인시,에스제이아쿠아,,경기도 용인시 수지구 수풍로71번길 17,에스제이아쿠아(수영장)(동천동),수영,127.0910479,37.3311504,FALSE
경기,용인시,에스제이아쿠아 주식회사,,경기도 용인시 수지구 수풍로71번길 17,1층 수영장(동천동),수영,127.0910479,37.3311504,FALSE
경기,고양시,에스제이휘트니스,,경기도 고양시 덕양구 백양로 47,5층(화정동),헬스,126.8331996,37.6299717,FALSE
경기,용인시,에스짐 휘트니스(구 MY운동본부),,경기도 용인시 기흥구 구성로 95,타임빌딩 4층(언남동),헬스,127.1201556,37.2941719,FALSE
경기,성남시,에스짐(S짐) 복싱.킥복싱.무에타이,,경기도 성남시 분당구 매화로 45,내외빌딩 502호 에스짐(야탑동),복싱,127.133616,37.4116556,FALSE
경기,안양시,T.O.P복싱짐,0313881282,경기도 안양시 동안구 평촌대로 120,지하101~103호(평촌동),복싱,126.9608127,37.3832518,FALSE
경기,오산시,이루다태권도장,,경기도 오산시 수목원로468번길 12,2층 210호 이루다태권도장(금암동),태권도,127.0509299,37.1755945,FALSE
경기,성남시,스포짐휘트니스,,경기도 성남시 중원구 산성대로 522,4층 다이어트몸짱(은행동),헬스,127.1640713,37.4572953,FALSE
경기,안양시,에스태권도,,경기도 안양시 동안구 경수대로610번길 36,"상가동 4층 401~404호 에스태권도(호계동, 평촌더샵 아이파크)",태권도,126.9586477,37.3765224,FALSE
경기,하남시,에스티에스(STS)한국체대태권도장,,경기도 하남시 미사강변남로 45,"골든브릿지상가3층 305호,306호(망월동)",태권도,127.1866211,37.5601497,FALSE
경기,평택시,에스핏 휘트니스,,경기도 평택시 중앙2로 143,2층 에스핏 헬스장(합정동),헬스,127.1025537,36.9891225,FALSE
경기,수원시,에쓰아이씨엠U12축구클럽,,경기도 수원시 권선구 금곡로 5-15,1층 축구클럽(금곡동),축구,126.9379955,37.2686593,FALSE
경기,시흥시,KTI국가대표태권스쿨,,경기도 시흥시 죽율로 38,시흥푸르지오6차2단지상가3층(죽율동),태권도,126.761361,37.3480707,FALSE
경기,용인시,행복한골프연습장,,경기도 용인시 수지구 풍덕천로139번길 16-3,일신빌딩 5층(풍덕천동),골프,127.0960413,37.3252499,FALSE
경기,성남시,에이블운동발달센터,,경기도 성남시 분당구 장안로 31,302호 에이블운동발달센터(분당동),기타종목,127.1427311,37.3698328,FALSE
경기,고양시,박재현재활운동센터,0319713493,경기도 고양시 덕양구 화신로 263,"601,602호(화정동)",기타종목,126.8320507,37.6304621,FALSE
경기,안양시,뿌니점핑온열다이어트,0313443114,경기도 안양시 동안구 경수대로623번길 42,4층(호계동),댄스,126.9529074,37.3771409,FALSE
경기,남양주시,DNS댄스 스튜디오,,경기도 남양주시 다산중앙로171번길 32,213호 DNS댄스스튜디오(다산동),댄스,127.1488332,37.6287696,FALSE
경기,안산시,이보스포츠,0314952017,경기도 안산시 단원구 첨단로 644,지하1층 이보수영장(초지동),수영,126.7903367,37.2945129,FALSE
경기,구리시,갈매현대탁구장,,경기도 구리시 갈매순환로 188,"AC02동 8,9호(갈매동)",탁구,127.1222475,37.6361677,FALSE
경기,고양시,온리필라테스,,경기도 고양시 일산서구 고양대로 632,아카메디빌딩 3층 온리필라테스(일산동),필라테스,126.7662358,37.6855311,FALSE
